bookingID,Label
10277,Safe
10278,Safe
10279,Not safe
10280,Safe
10281,Safe
10282,Safe
10283,Safe
10284,Safe
10285,Safe
10286,Not safe
10287,Safe
10288,Safe
10289,Safe
10290,Safe
10291,Safe
10292,Safe
10293,Safe
10294,Safe
10295,Safe
10296,Safe
10297,Safe
10298,Safe
10299,Not safe
10300,Safe
10301,Not safe
10302,Safe
10303,Safe
10304,Safe
10305,Safe
10306,Safe
10307,Safe
10308,Safe
10309,Safe
10310,Safe
10311,Safe
10312,Not safe
10313,Not safe
10314,Safe
10315,Safe
10316,Safe
10317,Safe
10318,Safe
10319,Safe
10320,Safe
10321,Safe
10322,Safe
10323,Safe
10324,Safe
10325,Safe
10326,Safe
10327,Safe
10328,Safe
10329,Safe
10330,Safe
10331,Safe
10332,Safe
10333,Safe
10334,Safe
10335,Safe
10336,Safe
10337,Safe
10338,Safe
10339,Safe
10340,Safe
10341,Safe
10342,Safe
10343,Safe
10344,Safe
10345,Safe
10346,Safe
10347,Safe
10348,Safe
10349,Safe
10350,Safe
10351,Safe
10352,Not safe
10353,Safe
10354,Not safe
10355,Safe
10356,Not safe
10357,Safe
10358,Safe
10359,Safe
10360,Safe
10361,Safe
10362,Not safe
10363,Safe
10364,Safe
10365,Safe
10366,Safe
10367,Safe
10368,Safe
10369,Safe
10370,Safe
10371,Safe
10372,Not safe
10373,Safe
10374,Safe
10375,Safe
10376,Safe
10377,Not safe
10378,Safe
10379,Safe
10380,Safe
10381,Safe
10382,Safe
10383,Safe
10384,Safe
10385,Safe
10386,Safe
10387,Safe
10388,Safe
10389,Safe
10390,Safe
10391,Safe
10392,Safe
10393,Safe
10394,Safe
10395,Safe
10396,Not safe
10397,Safe
10398,Safe
10399,Safe
10400,Safe
10401,Safe
10402,Safe
10403,Safe
10404,Safe
10405,Safe
10406,Safe
10407,Safe
10408,Safe
10409,Safe
10410,Safe
10411,Safe
10412,Safe
10413,Safe
10414,Safe
10415,Safe
10416,Safe
10417,Safe
10418,Safe
10419,Safe
10420,Safe
10421,Safe
10422,Safe
10423,Safe
10424,Safe
10425,Safe
10426,Safe
10427,Safe
10428,Safe
10429,Safe
10430,Safe
10431,Safe
10432,Safe
10433,Not safe
10434,Safe
10435,Not safe
10436,Not safe
10437,Safe
10438,Not safe
10439,Safe
10440,Not safe
10441,Not safe
10442,Safe
10443,Safe
10444,Safe
10445,Not safe
10446,Safe
10447,Safe
10448,Safe
10449,Safe
10450,Safe
10451,Safe
10452,Safe
10453,Safe
10454,Safe
10455,Safe
10456,Safe
10457,Safe
10458,Safe
10459,Safe
10460,Safe
10461,Safe
10462,Safe
10463,Safe
10464,Safe
10465,Safe
10466,Safe
10467,Not safe
10468,Safe
10469,Safe
10470,Safe
10471,Safe
10472,Safe
10473,Safe
10474,Safe
10475,Safe
10476,Safe
10477,Safe
10478,Not safe
10479,Safe
10480,Safe
10481,Safe
10482,Not safe
10483,Safe
10484,Safe
10485,Safe
10486,Safe
10487,Safe
10488,Not safe
10489,Not safe
10490,Safe
10491,Not safe
10492,Safe
10493,Not safe
10494,Safe
10495,Safe
10496,Safe
10497,Safe
10498,Safe
10499,Safe
10500,Safe
10501,Safe
10502,Safe
10503,Safe
10504,Safe
10505,Safe
10506,Safe
10507,Not safe
10508,Safe
10509,Safe
10510,Safe
10511,Safe
10512,Safe
10513,Safe
10514,Safe
10515,Safe
10516,Safe
10517,Safe
10518,Safe
10519,Safe
10520,Safe
10521,Safe
10522,Safe
10523,Not safe
10524,Safe
10525,Not safe
10526,Safe
10527,Safe
10528,Safe
10529,Safe
10530,Safe
10531,Safe
10532,Safe
10533,Safe
10534,Safe
10535,Safe
10536,Safe
10537,Safe
10538,Safe
10539,Safe
10540,Safe
10541,Not safe
10542,Safe
10543,Safe
10544,Not safe
10545,Safe
10546,Safe
10547,Not safe
10548,Safe
10549,Safe
10550,Safe
10551,Safe
10552,Safe
10553,Safe
10554,Safe
10555,Safe
10556,Safe
10557,Safe
10558,Not safe
10559,Not safe
10560,Safe
10561,Safe
10562,Not safe
10563,Safe
10564,Safe
10565,Not safe
10566,Safe
10567,Safe
10568,Safe
10569,Safe
10570,Safe
10571,Safe
10572,Safe
10573,Safe
10574,Not safe
10575,Safe
10576,Not safe
10577,Safe
10578,Safe
10579,Safe
10580,Safe
10581,Safe
10582,Safe
10583,Not safe
10584,Not safe
10585,Safe
10586,Safe
10587,Safe
10588,Safe
10589,Safe
10590,Safe
10591,Safe
10592,Safe
10593,Safe
10594,Safe
10595,Safe
10596,Safe
10597,Safe
10598,Not safe
10599,Safe
10600,Safe
10601,Safe
10602,Safe
10603,Safe
10604,Not safe
10605,Safe
10606,Safe
10607,Safe
10608,Safe
10609,Safe
10610,Safe
10611,Safe
10612,Not safe
10613,Safe
10614,Safe
10615,Safe
10616,Safe
10617,Safe
10618,Safe
10619,Safe
10620,Safe
10621,Safe
10622,Safe
10623,Not safe
10624,Safe
10625,Safe
10626,Safe
10627,Not safe
10628,Safe
10629,Safe
10630,Safe
10631,Not safe
10632,Safe
10633,Safe
10634,Not safe
10635,Safe
10636,Safe
10637,Safe
10638,Safe
10639,Safe
10640,Safe
10641,Safe
10642,Not safe
10643,Safe
10644,Safe
10645,Safe
10646,Safe
10647,Safe
10648,Safe
10649,Safe
10650,Safe
10651,Not safe
10652,Safe
10653,Not safe
10654,Safe
10655,Not safe
10656,Safe
10657,Safe
10658,Safe
10659,Safe
10660,Safe
10661,Safe
10662,Safe
10663,Safe
10664,Safe
10665,Safe
10666,Not safe
10667,Safe
10668,Safe
10669,Not safe
10670,Safe
10671,Safe
10672,Not safe
10673,Safe
10674,Safe
10675,Safe
10676,Safe
10677,Safe
10678,Not safe
10679,Safe
10680,Safe
10681,Not safe
10682,Not safe
10683,Safe
10684,Safe
10685,Safe
10686,Safe
10687,Safe
10688,Safe
10689,Safe
10690,Safe
10691,Safe
10692,Not safe
10693,Safe
10694,Not safe
10695,Safe
10696,Safe
10697,Safe
10698,Safe
10699,Safe
10700,Safe
10701,Safe
10702,Not safe
10703,Safe
10704,Safe
10705,Safe
10706,Not safe
10707,Safe
10708,Safe
10709,Safe
10710,Not safe
10711,Safe
10712,Safe
10713,Safe
10714,Safe
10715,Safe
10716,Safe
10717,Not safe
10718,Safe
10719,Not safe
10720,Safe
10721,Safe
10722,Not safe
10723,Safe
10724,Safe
10725,Safe
10726,Safe
10727,Not safe
10728,Not safe
10729,Safe
10730,Safe
10731,Not safe
10732,Safe
10733,Not safe
10734,Safe
10735,Safe
10736,Safe
10737,Safe
10738,Safe
10739,Not safe
10740,Not safe
10741,Safe
10742,Safe
10743,Safe
10744,Safe
10745,Not safe
10746,Safe
10747,Safe
10748,Safe
10749,Not safe
10750,Safe
10751,Safe
10752,Safe
10753,Safe
10754,Not safe
10755,Safe
10756,Safe
10757,Safe
10758,Not safe
10759,Safe
10760,Safe
10761,Safe
10762,Not safe
10763,Safe
10764,Safe
10765,Safe
10766,Safe
10767,Not safe
10768,Safe
10769,Safe
10770,Safe
10771,Safe
10772,Safe
10773,Safe
10774,Safe
10775,Safe
10776,Safe
10777,Safe
10778,Safe
10779,Not safe
10780,Safe
10781,Not safe
10782,Safe
10783,Safe
10784,Safe
10785,Safe
10786,Safe
10787,Safe
10788,Safe
10789,Safe
10790,Safe
10791,Safe
10792,Safe
10793,Safe
10794,Safe
10795,Safe
10796,Safe
10797,Safe
10798,Not safe
10799,Safe
10800,Safe
10801,Safe
10802,Safe
10803,Safe
10804,Safe
10805,Safe
10806,Safe
10807,Not safe
10808,Safe
10809,Safe
10810,Safe
10811,Safe
10812,Not safe
10813,Safe
10814,Safe
10815,Safe
10816,Not safe
10817,Not safe
10818,Safe
10819,Safe
10820,Safe
10821,Safe
10822,Safe
10823,Safe
10824,Safe
10825,Safe
10826,Safe
10827,Not safe
10828,Safe
10829,Safe
10830,Safe
10831,Safe
10832,Safe
10833,Safe
10834,Safe
10835,Safe
10836,Safe
10837,Safe
10838,Safe
10839,Not safe
10840,Safe
10841,Safe
10842,Safe
10843,Safe
10844,Safe
10845,Not safe
10846,Safe
10847,Safe
10848,Safe
10849,Safe
10850,Safe
10851,Safe
10852,Safe
10853,Not safe
10854,Safe
10855,Safe
10856,Safe
10857,Safe
10858,Safe
10859,Safe
10860,Safe
10861,Safe
10862,Safe
10863,Safe
10864,Safe
10865,Safe
10866,Safe
10867,Not safe
10868,Safe
10869,Safe
10870,Safe
10871,Safe
10872,Safe
10873,Safe
10874,Safe
10875,Safe
10876,Safe
10877,Safe
10878,Safe
10879,Safe
10880,Safe
10881,Not safe
10882,Safe
10883,Safe
10884,Safe
10885,Safe
10886,Safe
10887,Safe
10888,Safe
10889,Not safe
10890,Safe
10891,Not safe
10892,Safe
10893,Safe
10894,Safe
10895,Not safe
10896,Safe
10897,Not safe
10898,Safe
10899,Not safe
10900,Safe
10901,Safe
10902,Safe
10903,Safe
10904,Safe
10905,Safe
10906,Safe
10907,Safe
10908,Safe
10909,Safe
10910,Safe
10911,Not safe
10912,Safe
10913,Not safe
10914,Safe
10915,Safe
10916,Safe
10917,Safe
10918,Safe
10919,Safe
10920,Not safe
10921,Safe
10922,Safe
10923,Safe
10924,Not safe
10925,Safe
10926,Safe
10927,Safe
10928,Safe
10929,Safe
10930,Safe
10931,Safe
10932,Safe
10933,Safe
10934,Not safe
10935,Safe
10936,Safe
10937,Safe
10938,Safe
10939,Safe
10940,Safe
10941,Not safe
10942,Not safe
10943,Safe
10944,Safe
10945,Safe
10946,Safe
10947,Safe
10948,Safe
10949,Not safe
10950,Not safe
10951,Safe
10952,Safe
10953,Safe
10954,Safe
10955,Not safe
10956,Safe
10957,Not safe
10958,Safe
10959,Safe
10960,Safe
10961,Safe
10962,Safe
10963,Not safe
10964,Not safe
10965,Safe
10966,Not safe
10967,Safe
10968,Safe
10969,Safe
10970,Safe
10971,Safe
10972,Safe
10973,Safe
10974,Safe
10975,Safe
10976,Safe
10977,Safe
10978,Safe
10979,Safe
10980,Safe
10981,Safe
10982,Not safe
10983,Safe
10984,Safe
10985,Safe
10986,Safe
10987,Safe
10988,Safe
10989,Safe
10990,Safe
10991,Safe
10992,Safe
10993,Safe
10994,Safe
10995,Safe
10996,Safe
10997,Safe
10998,Safe
10999,Safe
11000,Not safe
11001,Safe
11002,Safe
11003,Safe
11004,Safe
11005,Not safe
11006,Safe
11007,Safe
11008,Not safe
11009,Safe
11010,Safe
11011,Safe
11012,Safe
11013,Not safe
11014,Safe
11015,Safe
11016,Safe
11017,Safe
11018,Not safe
11019,Safe
11020,Safe
11021,Not safe
11022,Not safe
11023,Safe
11024,Not safe
11025,Safe
11026,Safe
11027,Safe
11028,Safe
11029,Not safe
11030,Safe
11031,Not safe
11032,Safe
11033,Not safe
11034,Safe
11035,Safe
11036,Safe
11037,Safe
11038,Safe
11039,Safe
11040,Safe
11041,Safe
11042,Safe
11043,Safe
11044,Safe
11045,Safe
11046,Safe
11047,Safe
11048,Safe
11049,Safe
11050,Safe
11051,Safe
11052,Not safe
11053,Not safe
11054,Safe
11055,Safe
11056,Not safe
11057,Safe
11058,Safe
11059,Safe
11060,Safe
11061,Safe
11062,Safe
11063,Safe
11064,Safe
11065,Safe
11066,Safe
11067,Not safe
11068,Safe
11069,Not safe
11070,Safe
11071,Not safe
11072,Safe
11073,Safe
11074,Not safe
11075,Safe
11076,Not safe
11077,Safe
11078,Safe
11079,Not safe
11080,Safe
11081,Safe
11082,Safe
11083,Safe
11084,Safe
11085,Not safe
11086,Safe
11087,Safe
11088,Safe
11089,Safe
11090,Not safe
11091,Safe
11092,Not safe
11093,Safe
11094,Safe
11095,Safe
11096,Not safe
11097,Safe
11098,Safe
11099,Safe
11100,Safe
11101,Safe
11102,Safe
11103,Safe
11104,Safe
11105,Not safe
11106,Safe
11107,Safe
11108,Safe
11109,Safe
11110,Safe
11111,Safe
11112,Safe
11113,Safe
11114,Safe
11115,Not safe
11116,Safe
11117,Safe
11118,Safe
11119,Safe
11120,Not safe
11121,Safe
11122,Not safe
11123,Safe
11124,Safe
11125,Safe
11126,Safe
11127,Safe
11128,Safe
11129,Safe
11130,Not safe
11131,Not safe
11132,Safe
11133,Safe
11134,Safe
11135,Not safe
11136,Safe
11137,Safe
11138,Safe
11139,Not safe
11140,Not safe
11141,Safe
11142,Safe
11143,Not safe
11144,Safe
11145,Safe
11146,Safe
11147,Safe
11148,Safe
11149,Not safe
11150,Safe
11151,Safe
11152,Safe
11153,Safe
11154,Safe
11155,Safe
11156,Safe
11157,Safe
11158,Safe
11159,Safe
11160,Safe
11161,Not safe
11162,Safe
11163,Safe
11164,Not safe
11165,Safe
11166,Safe
11167,Safe
11168,Safe
11169,Not safe
11170,Safe
11171,Safe
11172,Not safe
11173,Not safe
11174,Not safe
11175,Safe
11176,Safe
11177,Not safe
11178,Safe
11179,Safe
11180,Safe
11181,Safe
11182,Safe
11183,Not safe
11184,Safe
11185,Safe
11186,Safe
11187,Safe
11188,Safe
11189,Safe
11190,Safe
11191,Safe
11192,Safe
11193,Safe
11194,Safe
11195,Safe
11196,Safe
11197,Safe
11198,Safe
11199,Safe
11200,Safe
11201,Safe
11202,Safe
11203,Safe
11204,Safe
11205,Safe
11206,Safe
11207,Not safe
11208,Safe
11209,Safe
11210,Not safe
11211,Not safe
11212,Safe
11213,Safe
11214,Safe
11215,Safe
11216,Safe
11217,Safe
11218,Safe
11219,Safe
11220,Safe
11221,Safe
11222,Safe
11223,Safe
11224,Safe
11225,Safe
11226,Safe
11227,Safe
11228,Safe
11229,Safe
11230,Safe
11231,Safe
11232,Safe
11233,Safe
11234,Safe
11235,Safe
11236,Not safe
11237,Safe
11238,Safe
11239,Safe
11240,Safe
11241,Safe
11242,Safe
11243,Safe
11244,Safe
11245,Safe
11246,Safe
11247,Safe
11248,Safe
11249,Safe
11250,Safe
11251,Not safe
11252,Safe
11253,Safe
11254,Not safe
11255,Safe
11256,Safe
11257,Safe
11258,Safe
11259,Safe
11260,Safe
11261,Safe
11262,Safe
11263,Safe
11264,Safe
11265,Safe
11266,Safe
11267,Safe
11268,Safe
11269,Safe
11270,Safe
11271,Safe
11272,Safe
11273,Safe
11274,Safe
11275,Safe
11276,Safe
11277,Not safe
11278,Safe
11279,Safe
11280,Safe
11281,Safe
11282,Safe
11283,Safe
11284,Safe
11285,Safe
11286,Safe
11287,Safe
11288,Safe
11289,Safe
11290,Safe
11291,Safe
11292,Safe
11293,Safe
11294,Safe
11295,Safe
11296,Safe
11297,Safe
11298,Safe
11299,Safe
11300,Safe
11301,Safe
11302,Safe
11303,Safe
11304,Safe
11305,Safe
11306,Safe
11307,Safe
11308,Safe
11309,Safe
11310,Safe
11311,Safe
11312,Safe
11313,Safe
11314,Safe
11315,Safe
11316,Safe
11317,Safe
11318,Safe
11319,Safe
11320,Safe
11321,Not safe
11322,Safe
11323,Safe
11324,Safe
11325,Safe
11326,Safe
11327,Safe
11328,Safe
11329,Safe
11330,Safe
11331,Safe
11332,Safe
11333,Safe
11334,Safe
11335,Safe
11336,Safe
11337,Safe
11338,Safe
11339,Safe
11340,Safe
11341,Safe
11342,Safe
11343,Safe
11344,Safe
11345,Safe
11346,Safe
11347,Safe
11348,Safe
11349,Safe
11350,Safe
11351,Safe
11352,Safe
11353,Safe
11354,Safe
11355,Safe
11356,Safe
11357,Safe
11358,Safe
11359,Safe
11360,Safe
11361,Safe
11362,Safe
11363,Safe
11364,Safe
11365,Not safe
11366,Safe
11367,Safe
11368,Not safe
11369,Not safe
11370,Safe
11371,Not safe
11372,Not safe
11373,Not safe
11374,Safe
11375,Safe
11376,Safe
11377,Safe
11378,Safe
11379,Not safe
11380,Safe
11381,Safe
11382,Safe
11383,Safe
11384,Safe
11385,Safe
11386,Safe
11387,Not safe
11388,Safe
11389,Safe
11390,Safe
11391,Safe
11392,Safe
11393,Safe
11394,Safe
11395,Safe
11396,Safe
11397,Safe
11398,Safe
11399,Safe
11400,Safe
11401,Safe
11402,Safe
11403,Safe
11404,Safe
11405,Safe
11406,Not safe
11407,Safe
11408,Safe
11409,Safe
11410,Safe
11411,Safe
11412,Safe
11413,Safe
11414,Safe
11415,Safe
11416,Safe
11417,Safe
11418,Safe
11419,Safe
11420,Safe
11421,Safe
11422,Safe
11423,Safe
11424,Safe
11425,Not safe
11426,Safe
11427,Safe
11428,Safe
11429,Safe
11430,Safe
11431,Not safe
11432,Safe
11433,Safe
11434,Safe
11435,Safe
11436,Safe
11437,Safe
11438,Not safe
11439,Safe
11440,Safe
11441,Safe
11442,Safe
11443,Safe
11444,Safe
11445,Safe
11446,Safe
11447,Safe
11448,Safe
11449,Safe
11450,Safe
11451,Safe
11452,Safe
11453,Safe
11454,Safe
11455,Safe
11456,Not safe
11457,Safe
11458,Safe
11459,Safe
11460,Safe
11461,Not safe
11462,Not safe
11463,Safe
11464,Not safe
11465,Safe
11466,Not safe
11467,Not safe
11468,Not safe
11469,Safe
11470,Safe
11471,Safe
11472,Not safe
11473,Safe
11474,Safe
11475,Safe
11476,Safe
11477,Safe
11478,Safe
11479,Safe
11480,Safe
11481,Safe
11482,Safe
11483,Safe
11484,Safe
11485,Not safe
11486,Safe
11487,Safe
11488,Safe
11489,Safe
11490,Safe
11491,Safe
11492,Safe
11493,Safe
11494,Safe
11495,Safe
11496,Safe
11497,Safe
11498,Not safe
11499,Safe
11500,Safe
11501,Not safe
11502,Safe
11503,Safe
11504,Not safe
11505,Safe
11506,Safe
11507,Safe
11508,Not safe
11509,Safe
11510,Safe
11511,Safe
11512,Safe
11513,Safe
11514,Safe
11515,Safe
11516,Safe
11517,Safe
11518,Safe
11519,Safe
11520,Not safe
11521,Safe
11522,Not safe
11523,Safe
11524,Not safe
11525,Safe
11526,Safe
11527,Safe
11528,Safe
11529,Safe
11530,Safe
11531,Safe
11532,Safe
11533,Safe
11534,Safe
11535,Not safe
11536,Safe
11537,Not safe
11538,Safe
11539,Safe
11540,Safe
11541,Safe
11542,Safe
11543,Safe
11544,Safe
11545,Safe
11546,Safe
11547,Safe
11548,Safe
11549,Safe
11550,Safe
11551,Safe
11552,Safe
11553,Safe
11554,Not safe
11555,Safe
11556,Not safe
11557,Not safe
11558,Safe
11559,Not safe
11560,Safe
11561,Safe
11562,Safe
11563,Safe
11564,Safe
11565,Safe
11566,Safe
11567,Safe
11568,Safe
11569,Not safe
11570,Safe
11571,Safe
11572,Safe
11573,Safe
11574,Safe
11575,Safe
11576,Safe
11577,Not safe
11578,Safe
11579,Safe
11580,Safe
11581,Safe
11582,Safe
11583,Safe
11584,Not safe
11585,Not safe
11586,Safe
11587,Not safe
11588,Safe
11589,Not safe
11590,Not safe
11591,Safe
11592,Safe
11593,Safe
11594,Not safe
11595,Safe
11596,Safe
11597,Safe
11598,Safe
11599,Safe
11600,Safe
11601,Not safe
11602,Not safe
11603,Safe
11604,Safe
11605,Safe
11606,Safe
11607,Not safe
11608,Safe
11609,Safe
11610,Safe
11611,Safe
11612,Safe
11613,Safe
11614,Safe
11615,Safe
11616,Safe
11617,Safe
11618,Safe
11619,Safe
11620,Not safe
11621,Safe
11622,Safe
11623,Safe
11624,Safe
11625,Safe
11626,Safe
11627,Safe
11628,Safe
11629,Safe
11630,Safe
11631,Safe
11632,Safe
11633,Safe
11634,Safe
11635,Not safe
11636,Safe
11637,Safe
11638,Safe
11639,Safe
11640,Not safe
11641,Safe
11642,Not safe
11643,Safe
11644,Safe
11645,Safe
11646,Safe
11647,Safe
11648,Safe
11649,Not safe
11650,Safe
11651,Not safe
11652,Safe
11653,Safe
11654,Safe
11655,Safe
11656,Safe
11657,Safe
11658,Not safe
11659,Safe
11660,Safe
11661,Not safe
11662,Safe
11663,Safe
11664,Safe
11665,Safe
11666,Safe
11667,Safe
11668,Not safe
11669,Safe
11670,Safe
11671,Safe
11672,Safe
11673,Safe
11674,Safe
11675,Safe
11676,Safe
11677,Safe
11678,Safe
11679,Safe
11680,Safe
11681,Safe
11682,Safe
11683,Safe
11684,Safe
11685,Safe
11686,Safe
11687,Not safe
11688,Safe
11689,Not safe
11690,Safe
11691,Safe
11692,Not safe
11693,Safe
11694,Safe
11695,Not safe
11696,Not safe
11697,Safe
11698,Not safe
11699,Not safe
11700,Not safe
11701,Not safe
11702,Not safe
11703,Safe
11704,Safe
11705,Not safe
11706,Not safe
11707,Safe
11708,Safe
11709,Not safe
11710,Not safe
11711,Not safe
11712,Not safe
11713,Not safe
11714,Not safe
11715,Safe
11716,Safe
11717,Not safe
11718,Safe
11719,Not safe
11720,Safe
11721,Not safe
11722,Not safe
11723,Safe
11724,Safe
11725,Not safe
11726,Safe
11727,Safe
11728,Safe
11729,Not safe
11730,Safe
11731,Safe
11732,Safe
11733,Not safe
11734,Not safe
11735,Safe
11736,Safe
11737,Safe
11738,Not safe
11739,Not safe
11740,Safe
11741,Safe
11742,Safe
11743,Safe
11744,Not safe
11745,Safe
11746,Safe
11747,Safe
11748,Safe
11749,Safe
11750,Safe
11751,Not safe
11752,Safe
11753,Safe
11754,Safe
11755,Safe
11756,Safe
11757,Not safe
11758,Safe
11759,Not safe
11760,Safe
11761,Safe
11762,Safe
11763,Safe
11764,Safe
11765,Safe
11766,Safe
11767,Safe
11768,Safe
11769,Safe
11770,Safe
11771,Safe
11772,Safe
11773,Not safe
11774,Safe
11775,Safe
11776,Safe
11777,Safe
11778,Safe
11779,Not safe
11780,Safe
11781,Safe
11782,Not safe
11783,Safe
11784,Safe
11785,Not safe
11786,Safe
11787,Safe
11788,Safe
11789,Safe
11790,Safe
11791,Safe
11792,Not safe
11793,Not safe
11794,Safe
11795,Safe
11796,Safe
11797,Safe
11798,Not safe
11799,Safe
11800,Safe
11801,Not safe
11802,Safe
11803,Safe
11804,Not safe
11805,Not safe
11806,Safe
11807,Safe
11808,Safe
11809,Safe
11810,Not safe
11811,Not safe
11812,Safe
11813,Not safe
11814,Safe
11815,Safe
11816,Safe
11817,Safe
11818,Safe
11819,Safe
11820,Safe
11821,Not safe
11822,Safe
11823,Safe
11824,Safe
11825,Not safe
11826,Safe
11827,Not safe
11828,Safe
11829,Safe
11830,Safe
11831,Not safe
11832,Not safe
11833,Safe
11834,Safe
11835,Safe
11836,Safe
11837,Safe
11838,Not safe
11839,Not safe
11840,Safe
11841,Safe
11842,Safe
11843,Safe
11844,Safe
11845,Safe
11846,Safe
11847,Safe
11848,Safe
11849,Safe
11850,Safe
11851,Safe
11852,Not safe
11853,Safe
11854,Safe
11855,Safe
11856,Safe
11857,Safe
11858,Safe
11859,Safe
11860,Not safe
11861,Safe
11862,Safe
11863,Safe
11864,Safe
11865,Safe
11866,Safe
11867,Safe
11868,Not safe
11869,Safe
11870,Safe
11871,Safe
11872,Safe
11873,Safe
11874,Safe
11875,Safe
11876,Safe
11877,Not safe
11878,Safe
11879,Safe
11880,Safe
11881,Safe
11882,Safe
11883,Safe
11884,Safe
11885,Safe
11886,Safe
11887,Safe
11888,Safe
11889,Safe
11890,Not safe
11891,Not safe
11892,Safe
11893,Safe
11894,Safe
11895,Safe
11896,Safe
11897,Safe
11898,Safe
11899,Safe
11900,Safe
11901,Safe
11902,Safe
11903,Safe
11904,Safe
11905,Safe
11906,Not safe
11907,Safe
11908,Safe
11909,Safe
11910,Safe
11911,Safe
11912,Safe
11913,Safe
11914,Not safe
11915,Safe
11916,Safe
11917,Safe
11918,Safe
11919,Safe
11920,Safe
11921,Safe
11922,Safe
11923,Safe
11924,Safe
11925,Safe
11926,Safe
11927,Safe
11928,Safe
11929,Safe
11930,Safe
11931,Not safe
11932,Safe
11933,Safe
11934,Safe
11935,Not safe
11936,Safe
11937,Safe
11938,Safe
11939,Safe
11940,Safe
11941,Safe
11942,Safe
11943,Safe
11944,Safe
11945,Safe
11946,Safe
11947,Safe
11948,Safe
11949,Safe
11950,Safe
11951,Not safe
11952,Safe
11953,Not safe
11954,Safe
11955,Safe
11956,Safe
11957,Not safe
11958,Safe
11959,Safe
11960,Safe
11961,Safe
11962,Safe
11963,Safe
11964,Safe
11965,Safe
11966,Safe
11967,Safe
11968,Safe
11969,Safe
11970,Safe
11971,Safe
11972,Safe
11973,Safe
11974,Safe
11975,Safe
11976,Safe
11977,Safe
11978,Not safe
11979,Safe
11980,Safe
11981,Safe
11982,Safe
11983,Not safe
11984,Safe
11985,Safe
11986,Safe
11987,Safe
11988,Safe
11989,Safe
11990,Not safe
11991,Not safe
11992,Safe
11993,Safe
11994,Safe
11995,Safe
11996,Safe
11997,Not safe
11998,Safe
11999,Safe
12000,Safe
12001,Not safe
12002,Safe
12003,Not safe
12004,Safe
12005,Not safe
12006,Safe
12007,Safe
12008,Safe
12009,Safe
12010,Safe
12011,Safe
12012,Safe
12013,Not safe
12014,Safe
12015,Safe
12016,Safe
12017,Safe
12018,Safe
12019,Safe
12020,Safe
12021,Safe
12022,Safe
12023,Safe
12024,Safe
12025,Not safe
12026,Safe
12027,Safe
12028,Safe
12029,Safe
12030,Safe
12031,Safe
12032,Not safe
12033,Not safe
12034,Not safe
12035,Safe
12036,Safe
12037,Not safe
12038,Safe
12039,Safe
12040,Safe
12041,Not safe
12042,Safe
12043,Safe
12044,Safe
12045,Safe
12046,Safe
12047,Safe
12048,Not safe
12049,Safe
12050,Safe
12051,Not safe
12052,Not safe
12053,Safe
12054,Safe
12055,Safe
12056,Safe
12057,Safe
12058,Safe
12059,Safe
12060,Safe
12061,Safe
12062,Not safe
12063,Safe
12064,Safe
12065,Safe
12066,Safe
12067,Not safe
12068,Not safe
12069,Not safe
12070,Safe
12071,Safe
12072,Not safe
12073,Safe
12074,Safe
12075,Safe
12076,Safe
12077,Safe
12078,Not safe
12079,Not safe
12080,Safe
12081,Safe
12082,Safe
12083,Safe
12084,Not safe
12085,Safe
12086,Not safe
12087,Safe
12088,Safe
12089,Safe
12090,Safe
12091,Safe
12092,Safe
12093,Safe
12094,Safe
12095,Safe
12096,Safe
12097,Safe
12098,Safe
12099,Safe
12100,Safe
12101,Safe
12102,Not safe
12103,Safe
12104,Not safe
12105,Safe
12106,Safe
12107,Safe
12108,Not safe
12109,Safe
12110,Safe
12111,Safe
12112,Safe
12113,Safe
12114,Safe
12115,Not safe
12116,Not safe
12117,Safe
12118,Safe
12119,Safe
12120,Safe
12121,Safe
12122,Safe
12123,Safe
12124,Safe
12125,Safe
12126,Safe
12127,Safe
12128,Safe
12129,Safe
12130,Safe
12131,Safe
12132,Safe
12133,Not safe
12134,Safe
12135,Safe
12136,Safe
12137,Not safe
12138,Safe
12139,Safe
12140,Safe
12141,Safe
12142,Safe
12143,Safe
12144,Safe
12145,Safe
12146,Safe
12147,Not safe
12148,Safe
12149,Safe
12150,Safe
12151,Not safe
12152,Safe
12153,Safe
12154,Safe
12155,Safe
12156,Safe
12157,Safe
12158,Not safe
12159,Safe
12160,Safe
12161,Safe
12162,Not safe
12163,Safe
12164,Safe
12165,Not safe
12166,Safe
12167,Safe
12168,Safe
12169,Safe
12170,Safe
12171,Not safe
12172,Safe
12173,Not safe
12174,Safe
12175,Safe
12176,Safe
12177,Safe
12178,Safe
12179,Safe
12180,Not safe
12181,Safe
12182,Safe
12183,Safe
12184,Safe
12185,Safe
12186,Safe
12187,Safe
12188,Safe
12189,Not safe
12190,Safe
12191,Safe
12192,Safe
12193,Safe
12194,Safe
12195,Safe
12196,Safe
12197,Not safe
12198,Safe
12199,Safe
12200,Safe
12201,Not safe
12202,Safe
12203,Safe
12204,Safe
12205,Safe
12206,Safe
12207,Safe
12208,Not safe
12209,Not safe
12210,Not safe
12211,Safe
12212,Safe
12213,Safe
12214,Safe
12215,Safe
12216,Safe
12217,Safe
12218,Safe
12219,Safe
12220,Safe
12221,Safe
12222,Safe
12223,Safe
12224,Safe
12225,Safe
12226,Safe
12227,Safe
